timestamp,latitudine,longitudine,NO2 (ppb),VOC (ppb),PM10 (ug/m3),PM25 (ug/m3)
1647325599,45.080578,7.729235,0.000000,603.000000,17.397507,5.279669
1647325600,45.080437,7.729241,0.000000,603.000000,17.397507,5.279669
1647325601,45.080292,7.729248,0.000000,603.000000,17.397507,5.279669
1647325602,45.080154,7.729254,0.000000,603.000000,17.397507,5.279669
1647325603,45.080021,7.729256,0.000000,603.000000,17.397507,5.279669
1647325604,45.079884,7.729263,0.000000,603.000000,17.397507,5.279669
1647325605,45.079754,7.729266,0.000000,603.000000,17.397507,5.279669
1647325606,45.079624,7.729272,0.000000,603.000000,17.397507,5.279669
1647325607,45.079502,7.729276,0.000000,603.000000,17.397507,5.279669
1647325608,45.079380,7.729273,0.000000,603.000000,17.397507,5.279669
1647325609,45.079254,7.729272,0.000000,603.000000,17.397507,5.279669
1647325610,45.079124,7.729268,0.000000,603.000000,17.397507,5.279669
1647325611,45.079002,7.729261,0.000000,603.000000,17.397507,5.279669
1647325612,45.078880,7.729256,0.000000,603.000000,17.397507,5.279669
1647325613,45.078758,7.729256,0.000000,603.000000,17.397507,5.279669
1647325614,45.078648,7.729260,0.000000,603.000000,17.397507,5.279669
1647325615,45.078533,7.729263,0.000000,603.000000,17.397507,5.279669
1647325616,45.078426,7.729265,0.000000,603.000000,17.397507,5.279669
1647325617,45.078316,7.729267,0.000000,603.000000,17.397507,5.279669
1647325618,45.078205,7.729271,0.000000,603.000000,17.397507,5.279669
1647325619,45.078098,7.729275,0.000000,622.000000,19.867826,3.598701
1647325620,45.077984,7.729279,0.000000,622.000000,19.867826,3.598701
1647325621,45.077873,7.729284,0.000000,622.000000,19.867826,3.598701
1647325622,45.077763,7.729290,0.000000,622.000000,19.867826,3.598701
1647325623,45.077667,7.729293,0.000000,622.000000,19.867826,3.598701
1647325625,45.077549,7.729301,0.000000,622.000000,19.867826,3.598701
1647325628,45.077435,7.729303,0.000000,622.000000,19.867826,3.598701
1647325630,45.077328,7.729306,0.000000,622.000000,19.867826,3.598701
1647325631,45.077263,7.729309,0.000000,622.000000,19.867826,3.598701
1647325632,45.077183,7.729312,0.000000,622.000000,19.867826,3.598701
1647325634,45.077023,7.729316,0.000000,622.000000,19.867826,3.598701
1647325636,45.076843,7.729318,0.000000,622.000000,19.867826,3.598701
1647325637,45.076752,7.729319,0.000000,622.000000,19.867826,3.598701
1647325639,45.076584,7.729327,0.000000,622.000000,19.867826,3.598701
1647325641,45.076424,7.729332,0.000000,622.000000,19.867826,3.598701
1647325643,45.076283,7.729334,0.000000,622.000000,19.867826,3.598701
1647325645,45.076153,7.729338,0.000000,622.000000,19.867826,3.598701
1647325648,45.076042,7.729336,0.000000,622.000000,19.867826,3.598701
1647325652,45.075916,7.729337,0.000000,622.000000,19.867826,3.598701
1647325655,45.075806,7.729340,0.000000,622.000000,19.867826,3.598701
1647325658,45.075710,7.729339,0.000000,622.000000,19.867826,3.598701
1647325674,45.075592,7.729367,0.000000,622.000000,19.867826,3.598701
1647325676,45.075531,7.729221,0.000000,622.000000,19.867826,3.598701
1647325679,45.075474,7.729060,0.000000,622.000000,19.867826,3.598701
1647325679,45.075474,7.729060,0.000000,617.000000,21.603092,5.335835
1647325681,45.075459,7.728882,0.000000,617.000000,21.603092,5.335835
1647325683,45.075436,7.728683,0.000000,617.000000,21.603092,5.335835
1647325685,45.075428,7.728480,0.000000,617.000000,21.603092,5.335835
1647325687,45.075428,7.728288,0.000000,617.000000,21.603092,5.335835
1647325689,45.075424,7.728115,0.000000,617.000000,21.603092,5.335835
1647325691,45.075424,7.727986,0.000000,617.000000,21.603092,5.335835
1647325713,45.075413,7.727836,0.000000,617.000000,21.603092,5.335835
1647325715,45.075413,7.727699,0.000000,617.000000,21.603092,5.335835
1647325717,45.075409,7.727550,0.000000,617.000000,21.603092,5.335835
1647325719,45.075394,7.727361,0.000000,617.000000,21.603092,5.335835
1647325721,45.075359,7.727128,0.000000,617.000000,21.603092,5.335835
1647325722,45.075340,7.727003,0.000000,617.000000,21.603092,5.335835
1647325723,45.075321,7.726876,0.000000,617.000000,21.603092,5.335835
1647325724,45.075298,7.726750,0.000000,617.000000,21.603092,5.335835
1647325726,45.075260,7.726505,0.000000,617.000000,21.603092,5.335835
